X,Y
"77.1919227","32.2210506"
"77.3209647","28.6285305"
"77.3142824","28.6364243"
"77.3156581","28.6328853"
"77.3155169","28.6326893"
"77.3156527","28.6325046"
"77.3158767","28.63281"
"77.3056335","28.632514"
"77.2824951","28.6135313"
"77.3075546","28.6127006"
"77.2974494","28.62094"
"77.3076235","28.6126271"
"77.3075245","28.6126183"
"77.2990111","28.5905594"
"77.2990892","28.5904677"
"77.2966622","28.6051696"
"77.2745464","28.6284511"
"77.2753975","28.624825"
"77.2719305","28.6282357"
"77.266805","28.6282244"
"77.2541503","28.5853148"
"77.2542149","28.5853133"
"76.9810222","24.1182263"
"77.2394891","28.5926533"
"77.2394789","28.5927687"
"77.2401441","28.5925092"
"77.2403731","28.5928834"
"77.2346201","28.5921252"
"77.2184605","28.6133637"
"77.2320228","28.6024401"
"77.1339478","28.5703684"
"77.2088895","28.5437043"
"77.2318537","28.5418686"
"77.2088883","28.5432682"
"77.1643012","28.5690058"
"77.1688605","28.5619723"
"77.1689341","28.5614046"
"77.209037","28.5437644"
"77.2323611","28.5413397"
"77.2087071","28.543649"
"77.2092826","28.5433113"
"75.5283708","30.3791844"
"75.5659629","30.3708854"
"75.5606171","30.3760169"
"77.2316916","28.6611667"
"77.2366185","28.6559454"
"77.2234457","28.6678484"
"77.2185803","28.6633196"
"77.1842054","28.7062504"
"77.1596595","28.7366877"
"77.15713","28.7357426"
"77.1545039","28.7340053"
"77.1529244","28.7331068"
"77.0973734","28.69084"
"77.0943592","28.6796916"
"77.1289963","28.7247068"
"77.0948086","28.6796985"
"77.1290715","28.7247896"
"77.0944091","28.6793521"
"77.1423705","28.685724"
"77.1394497","28.6793822"
"77.1394416","28.6793319"
"77.1520754","28.6751063"
"77.1520865","28.6751516"
"77.15887","28.6513476"
"77.1140581","28.6103132"
"77.1369405","28.6681302"
"77.1363117","28.6681775"
"77.1405344","28.6566091"
"77.1367168","28.6678855"
"77.1247322","28.6507654"
"77.1280744","28.6352988"
"77.1469614","28.6058433"
"77.1922475","28.661833"
"77.1922826","28.6619729"
"77.1922966","28.6620097"
"77.2081519","28.6644743"
"77.2082459","28.6641076"
"77.2076384","28.6644123"
"77.2077744","28.664087"
"77.2030304","28.6430273"
"77.2271294","28.7109714"
"77.226735","28.7108344"
"77.2270767","28.71109"
"75.8667472","30.865686"
"75.8541964","30.8694557"
"75.8439066","30.8726639"
"75.869856","30.8747203"
"75.8683964","30.8747471"
"77.1276442","28.8418639"
"77.1428045","28.8030058"
"77.1430232","28.8031087"
"77.1275601","28.8412449"
"76.5594119","31.0032313"
"76.5976452","31.0545835"
"76.5838738","31.0315284"
"75.5483042","30.3710792"
"75.5337314","30.3610015"
"77.1639685","28.7169583"
"77.1396265","28.718634"
"77.1289679","28.7394403"
"77.1702173","28.7170167"
"75.8794556","30.910306"
"75.8791751","30.9104828"
"75.8795515","30.9110837"
"77.2212149","28.6324431"
"77.2207988","28.6318154"
"77.2204126","28.6315799"
"77.2186316","28.633774"
"77.2195757","28.6340848"
"75.8605518","30.8508329"
"75.8658817","30.82462"
"75.8675254","30.8199895"
"75.8682794","30.8076406"
"73.8917492","24.6204105"
"74.6877161","24.9586805"
"74.6974525","24.9727229"
"77.4018721","27.1383435"
"77.2235907","28.6449819"
"77.2407186","28.6402307"
"77.2407785","28.6400472"
"77.2467203","28.6393637"
"77.241027","28.6400647"
"77.242788","28.6398347"
"77.2428227","28.6399454"
"77.2393813","28.6620047"
"77.2400279","28.6128458"
"77.2400526","28.6070982"
"77.40192","27.1383211"
"77.2414206","28.6279086"
"77.2404471","28.6251572"
"77.2415396","28.6277415"
"77.2403162","28.6250182"
"77.2332584","28.6155627"
"77.2227003","28.6310098"
"77.2225605","28.631405"
"77.2402725","28.6252369"
"77.2703371","28.5654542"
"77.1892497","28.5276494"
"77.2100168","28.6162015"
"77.2096188","28.6458659"
"77.2126973","28.6585292"
"77.2366304","28.6560501"
"77.2726709","28.6270165"
"77.293303","28.5793538"
"77.2711114","28.6280586"
"77.1165776","28.5392885"
"76.5409378","32.1234217"
"75.6428937","31.6916255"
"76.7914765","31.9889366"
"75.6415625","31.6380888"
"76.6312145","32.0578097"
"76.5086513","32.0843195"
"75.6425846","31.6263538"
"75.8506293","30.7554325"
"75.8701385","30.8001422"
"75.8570837","30.6442177"
"75.8479997","30.7019918"
"75.8535372","30.7731204"
"75.8525323","30.6852137"
"75.854052","30.6720539"
"75.8652746","30.8328803"
"75.856126","30.3635949"
"76.0953002","29.9135967"
"76.0474588","29.9721303"
"75.8872692","30.427891"
"75.8546196","30.3523748"
"76.1222758","29.8071502"
"76.1144116","29.8260411"
"76.5972408","28.1166471"
"76.7987229","28.2232541"
"76.6018971","28.1433821"
"76.6015654","28.138206"
"76.6160158","28.1915989"
"74.8786031","31.6344127"
"74.8843422","31.6340713"
"74.8975139","31.6313045"
"74.8972524","31.630882"
"74.882922","31.5948971"
"76.1423145","26.8558998"
"74.8475665","31.6301318"
"74.8512713","31.6297586"
"74.8423204","31.6293126"
"76.9553136","28.1751344"
"74.8300862","31.6275124"
"77.1930651","31.1037647"
"77.24896","28.5397437"
"75.1335252","32.9237242"
"77.1865562","28.5703117"
"77.1845461","28.5710889"
"77.1785053","28.5422971"
"77.1777912","28.5422691"
"76.3926269","30.3396325"
"75.2397434","30.270195"
"75.4496335","30.3288037"
"74.9883294","30.1958133"
"75.2260724","30.2641853"
"75.5878782","30.3816168"
"75.6517954","30.3797015"
"75.6691873","30.3792395"
"74.1728769","33.7498168"
"75.6002954","31.3234564"
"75.537057","33.1404785"
"75.8969725","30.7758102"
"75.8264306","30.7328638"
"75.5932435","30.6979019"
"74.9353677","32.9864109"
"74.8373261","32.7600096"
"74.8454156","32.752559"
"74.8426493","32.7481013"
"74.5833966","31.5909819"
"76.9327273","30.8384853"
"71.3968045","25.7460719"
"71.3979334","25.7491376"
"73.2070147","29.1933136"
"73.207358","29.196011"
"73.2054697","29.1825234"
"73.2046768","29.1748025"
"75.9560341","30.8501647"
"76.4248925","29.8025556"
"74.9558315","30.2212505"
"73.3262569","28.0015237"
"73.3119503","28.01702"
"73.3273874","27.9060214"
"73.3288329","27.9953475"
"73.312539","28.0166176"
"76.7542239","28.3498742"
"74.6344427","26.4641862"
"75.44284","31.3591576"
"75.3491901","30.0155249"
"74.0218674","30.4039982"
"74.0241627","30.405848"
"74.0347803","30.4088329"
"74.0324224","30.3987592"
"74.0542893","30.4322294"
"74.0435442","30.4234028"
"74.0349623","30.4108185"
"74.0289454","30.4085153"
"76.5592693","28.8943877"
"75.8296342","30.2365178"
"73.8895106","24.6215423"
"73.8894079","24.6219274"
"73.7467525","24.5828788"
"77.2058195","28.6274541"
"77.2377026","28.6046476"
"77.6268311","30.4382997"
"75.6522469","32.2721726"
"75.6734823","32.2632069"
"75.6427644","32.2705295"
"75.6555971","32.271046"
"75.652047","32.2705247"
"73.8673869","29.9272363"
"72.3963161","27.1269257"
"75.2334326","30.9358507"
"77.2356522","28.6047972"
"77.235738","28.6048456"
"77.2327403","28.6099259"
"77.232817","28.6099596"
"77.9072804","26.6931257"
"77.8980362","26.7069898"
"77.0165491","26.4956986"
"76.6340062","30.7570305"
"75.6538346","30.8379282"
"74.9278386","31.6609067"
