X,Y
"86.9559746","23.7328888"
"87.3394613","22.7129267"
"87.3405109","22.7583606"
"86.4030712","23.6558132"
"86.4158174","23.670949"
"86.4919032","23.7273382"
"86.3557778","23.8102936"
"86.4636047","23.6673177"
"86.3935521","23.6903879"
"86.4102138","23.710657"
"86.4103943","23.7106854"
"86.4090168","23.7122012"
"86.400927","23.7150763"
"86.4075528","23.7180455"
"86.3750442","23.7482255"
"86.3753137","23.7598466"
"86.3544896","23.7905098"
"86.3654869","23.7992908"
"86.0889621","23.6505796"
"86.3769315","23.6827971"
"86.3168709","23.6873091"
"86.3193929","23.7937952"
"86.3106172","23.7959394"
"86.0897867","23.475614"
"85.8026705","23.4702233"
"85.79152","23.4703485"
"85.7816298","23.478538"
"85.7327955","23.4939882"
"87.2615156","23.52571"
"87.1812481","23.5814013"
"87.1546499","23.5903742"
"87.8647523","23.2332694"
"87.8810392","23.2368921"
"87.4986328","23.4326063"
"87.045374","23.7359865"
"87.1225991","23.6688909"
"87.0300161","23.7099753"
"86.8474474","23.7382774"
"87.0292029","23.7275253"
"86.8704682","23.7719159"
"87.0610765","23.6382182"
"88.3716645","22.5154251"
"88.371428","22.5153999"
"88.0712282","23.1024773"
"88.0716148","23.1026679"
"88.36481","22.6531557"
"88.3605621","22.6531297"
"88.3693717","22.6541437"
"88.3153349","22.6574009"
"87.2909612","23.5621552"
"88.369663","22.5122964"
"88.3460833","22.5148769"
"87.3122707","23.5500272"
"88.3456436","22.5091356"
"88.3459004","22.5115507"
"87.2922897","23.5467136"
"87.3418952","23.5274371"
"87.3711532","23.4809038"
"87.3502607","23.4844397"
"87.3470499","23.4857252"
"87.3013208","23.4746989"
"87.3141185","23.4970669"
"87.3460221","23.4812654"
"87.3447351","23.4860252"
"87.3332756","23.4871262"
"87.3338659","23.4893011"
"85.1593257","23.3394282"
"84.1747808","24.9063961"
"83.8809628","24.2246772"
"87.0459009","23.2451721"
"86.4187269","23.3714768"
"83.4298114","20.5448148"
"86.6670151","23.4970473"
"86.6774237","23.5158397"
"86.3585519","23.3459348"
"86.565796","23.4922154"
"86.6722304","23.5145131"
"86.6931021","23.520755"
"86.636575","23.5229905"
"86.63659","23.5230282"
"86.6226237","23.5262423"
"86.6226357","23.526276"
"86.6063425","23.5300683"
"86.5909445","23.5347864"
"89.4998271","26.6404604"
"86.542746","23.5552236"
"86.5322552","23.5609785"
"86.5226032","23.5668551"
"86.5226299","23.5668782"
"86.5134891","23.5745916"
"86.5080505","23.579167"
"86.5134613","23.574558"
"86.5080235","23.5791396"
"86.4998128","23.5860436"
"86.4766395","23.6027973"
"86.4767274","23.6028384"
"86.4715051","23.6138524"
"86.4679797","23.6199091"
"86.2371439","22.7552123"
"86.214068","22.7852292"
"86.3052642","23.2267448"
"86.7756924","23.5898512"
"86.7790392","23.5939132"
"86.6931323","23.520719"
"86.7055794","23.5306342"
"87.0917066","23.5463361"
"87.0536902","23.5646796"
"87.0984561","23.5650365"
"87.098413","23.5767034"
"87.0473729","23.5769707"
"86.80157","23.5921875"
"87.1182138","23.5948207"
"84.3460403","26.2207883"
"84.3491962","26.2532672"
"84.3487977","26.2584398"
"84.3441602","26.3177308"
"84.3420776","26.3446113"
"84.3409489","26.3590964"
"84.3398309","26.3722921"
"84.3399082","26.3723668"
"84.3824403","26.4193126"
"88.8622825","26.8929377"
"84.3230544","26.4056811"
"84.3009587","26.4085065"
"84.2935671","26.4099507"
"84.2837329","26.4196063"
"84.2829969","26.4227118"
"84.2800103","26.4350581"
"84.4397229","26.4538511"
